"","username","inputvalue","expected","label","firstlanguage","hearing","environment","equipment","experiment","foreignlanguages","startdate","enddate","acc_rating"
"4787","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4788","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4789","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4790","HNKO19","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4791","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4792","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4793","Hnki14","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4794","Hnki14","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4795","Hnki14","Maybe","null","<p>Did you hear a difference?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4796","Hnki14","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4797","Hnki14","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4798","Hnki14","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4799","Hnki14","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4800","Hnki14","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4801","Hnki14","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4802","Hnki14","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4803","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4804","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4805","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4806","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4807","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4808","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4809","Hnki14","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4810","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4811","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4812","Hnki14","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4813","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4814","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4815","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4816","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4817","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4818","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4819","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4820","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4821","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4822","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4823","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4824","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4825","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4826","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4827","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4828","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4829","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4830","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4831","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4832","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4833","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4834","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4835","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4836","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4837","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4838","Hnki14","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4839","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4840","Hnki14","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4841","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4842","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4843","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4844","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4845","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4846","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4847","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4848","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4849","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4850","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4851","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4852","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4853","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4854","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4855","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4856","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4857","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4858","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4859","Hnki14","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4860","Hnki14","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,1
"4861","Hnki14","…easy","null","This experiment was…","danish","normal","office","headphones","Fricatives #1","English, deutch, turkish, kurdish, spanish",2021-10-28,2021-10-28,0
"4862","HRGA18","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","office","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"4863","MnRo29","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4864","MnRo29","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4865","MnRo29","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4866","MnRo29","Maybe","null","<p>Did you hear a difference?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4867","MnRo29","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4868","MnRo29","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4869","MnRo29","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4870","MnRo29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4871","MnRo29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4872","MnRo29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4873","MnRo29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4874","MnRo29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4875","MnRo29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4876","MnRo29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4877","MnRo29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4878","MnRo29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,0
"4879","MnRo29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4880","MnRo29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4881","MnRo29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4882","MnRo29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4883","MnRo29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
"4884","MnRo29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1",NA,2021-10-28,2021-10-28,1
